<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.01	05:55:00	3480.000	3480.832	3477.234	3477.234	823	0	160
2025.09.01	06:00:00	3477.210	3480.631	3476.761	3478.653	929	0	160
2025.09.01	06:05:00	3478.695	3480.956	3478.282	3480.298	705	0	160
2025.09.01	06:10:00	3480.308	3483.338	3479.874	3482.349	800	0	160
2025.09.01	06:15:00	3482.395	3484.273	3481.441	3482.964	937	0	160
2025.09.01	06:20:00	3482.944	3486.257	3482.610	3485.778	731	0	160
2025.09.01	06:25:00	3485.819	3486.152	3484.386	3485.400	689	0	160
2025.09.01	06:30:00	3485.443	3487.288	3483.205	3487.086	899	0	160
2025.09.01	06:35:00	3487.025	3489.600	3486.590	3488.492	922	0	160
2025.09.01	06:40:00	3488.462	3489.928	3486.941	3487.883	939	0	160
2025.09.01	06:45:00	3487.863	3488.189	3485.266	3487.771	743	0	160
2025.09.01	06:50:00	3487.762	3487.900	3484.095	3485.387	839	0	160
2025.09.01	06:55:00	3485.385	3485.528	3478.467	3479.239	907	0	160
2025.09.01	07:00:00	3479.213	3481.013	3477.144	3477.159	1128	0	160
2025.09.01	07:05:00	3477.197	3479.482	3476.259	3478.444	1102	0	160
2025.09.01	07:10:00	3478.406	3478.828	3474.610	3475.692	876	0	160
2025.09.01	07:15:00	3475.677	3476.377	3472.517	3474.154	909	0	160
2025.09.01	07:20:00	3474.246	3475.255	3473.330	3473.382	864	0	160
2025.09.01	07:25:00	3473.276	3474.639	3470.291	3472.115	883	0	160
2025.09.01	07:30:00	3472.072	3472.386	3470.251	3470.703	888	0	160
2025.09.01	07:35:00	3470.685	3470.993	3468.322	3469.298	724	0	160
2025.09.01	07:40:00	3469.344	3472.012	3467.764	3471.381	919	0	160
2025.09.01	07:45:00	3471.354	3472.989	3470.854	3472.870	648	0	160
2025.09.01	07:50:00	3472.766	3475.291	3472.663	3474.996	735	0	160
2025.09.01	07:55:00	3475.043	3478.059	3474.254	3477.857	536	0	160
2025.09.01	08:00:00	3477.886	3479.446	3477.099	3478.423	720	0	160
2025.09.01	08:05:00	3478.464	3478.852	3474.503	3475.117	714	0	160
2025.09.01	08:10:00	3475.153	3478.669	3474.899	3477.309	720	0	160
2025.09.01	08:15:00	3477.312	3479.591	3475.863	3478.646	723	0	160
2025.09.01	08:20:00	3478.561	3479.901	3477.987	3478.148	704	0	160
2025.09.01	08:25:00	3478.225	3479.442	3478.225	3478.987	512	0	160
2025.09.01	08:30:00	3479.031	3479.472	3478.176	3478.726	514	0	160
2025.09.01	08:35:00	3478.734	3479.158	3476.584	3477.239	752	0	160
2025.09.01	08:40:00	3477.263	3478.338	3476.649	3477.881	496	0	160
2025.09.01	08:45:00	3477.915	3479.181	3477.302	3478.393	697	0	160
2025.09.01	08:50:00	3478.406	3478.634	3476.864	3477.043	598	0	160
2025.09.01	08:55:00	3477.018	3477.473	3476.643	3476.919	337	0	160
2025.09.01	09:00:00	3477.002	3477.151	3473.751	3475.114	538	0	160
2025.09.01	09:05:00	3475.120	3475.877	3473.006	3473.345	749	0	160
2025.09.01	09:10:00	3473.321	3474.875	3473.311	3474.398	635	0	160
2025.09.01	09:15:00	3474.358	3474.669	3472.640	3473.038	507	0	160
2025.09.01	09:20:00	3473.064	3473.497	3470.700	3472.050	735	0	160
2025.09.01	09:25:00	3472.076	3473.166	3471.214	3471.439	652	0	160
2025.09.01	09:30:00	3471.481	3472.639	3468.994	3469.467	999	0	160
2025.09.01	09:35:00	3469.469	3470.746	3468.753	3470.340	756	0	160
2025.09.01	09:40:00	3470.438	3470.533	3469.040	3469.445	538	0	160
2025.09.01	09:45:00	3469.449	3470.333	3469.034	3469.879	521	0	160
2025.09.01	09:50:00	3469.879	3469.914	3467.883	3468.510	562	0	160
2025.09.01	09:55:00	3468.513	3470.769	3467.200	3469.407	694	0	160
2025.09.01	10:00:00	3469.439	3469.922	3466.281	3468.813	840	0	160
2025.09.01	10:05:00	3468.849	3471.776	3468.249	3471.559	569	0	160
2025.09.01	10:10:00	3471.635	3473.940	3469.804	3469.858	1029	0	160
2025.09.01	10:15:00	3469.833	3471.123	3467.180	3470.161	852	0	160
2025.09.01	10:20:00	3470.111	3472.567	3469.894	3471.857	744	0	160
2025.09.01	10:25:00	3471.846	3472.118	3469.980	3470.969	567	0	160
2025.09.01	10:30:00	3470.937	3472.962	3470.915	3471.632	651	0	160
2025.09.01	10:35:00	3471.625	3471.689	3470.224	3470.757	553	0	160
2025.09.01	10:40:00	3470.754	3471.705	3470.343	3470.582	544	0	160
2025.09.01	10:45:00	3470.658	3471.824	3469.747	3469.893	537	0	160
2025.09.01	10:50:00	3469.883	3470.708	3468.850	3469.977	656	0	160
2025.09.01	10:55:00	3469.998	3471.218	3469.463	3470.566	569	0	160
2025.09.01	11:00:00	3470.526	3471.215	3469.698	3470.175	565	0	160
2025.09.01	11:05:00	3470.072	3471.102	3469.998	3470.880	526	0	160
2025.09.01	11:10:00	3470.876	3471.233	3469.728	3470.579	587	0	160
2025.09.01	11:15:00	3470.567	3471.582	3469.779	3470.593	649	0	160
2025.09.01	11:20:00	3470.584	3472.080	3470.552	3471.145	833	0	160
2025.09.01	11:25:00	3471.185	3471.909	3470.821	3471.298	472	0	160
2025.09.01	11:30:00	3471.384	3472.205	3470.696	3471.537	630	0	160
2025.09.01	11:35:00	3471.536	3473.443	3471.007	3471.782	775	0	160
2025.09.01	11:40:00	3471.813	3471.935	3469.227	3470.906	723	0	160
2025.09.01	11:45:00	3470.901	3472.881	3467.849	3468.050	984	0	160
2025.09.01	11:50:00	3468.012	3470.480	3467.670	3470.216	728	0	160
2025.09.01	11:55:00	3470.206	3470.375	3469.277	3470.025	377	0	160
2025.09.01	12:00:00	3470.058	3471.660	3469.185	3470.980	663	0	160
2025.09.01	12:05:00	3471.025	3471.074	3467.444	3469.027	684	0	160
2025.09.01	12:10:00	3469.021	3470.486	3469.021	3470.003	656	0	160
2025.09.01	12:15:00	3470.034	3470.319	3468.291	3469.458	520	0	160
2025.09.01	12:20:00	3469.434	3470.062	3467.112	3467.159	840	0	160
2025.09.01	12:25:00	3467.264	3470.075	3467.220	3469.801	507	0	160
2025.09.01	12:30:00	3469.728	3470.282	3469.072	3469.906	576	0	160
2025.09.01	12:35:00	3469.855	3470.015	3468.557	3469.373	533	0	160
2025.09.01	12:40:00	3469.405	3470.654	3469.058	3469.411	593	0	160
2025.09.01	12:45:00	3469.411	3470.232	3469.112	3470.164	369	0	160
2025.09.01	12:50:00	3470.188	3470.365	3469.732	3469.980	358	0	160
2025.09.01	12:55:00	3470.015	3470.767	3469.461	3469.461	506	0	160
2025.09.01	13:00:00	3469.434	3471.603	3468.871	3471.594	842	0	160
2025.09.01	13:05:00	3471.619	3478.028	3471.619	3477.473	899	0	160
2025.09.01	13:10:00	3477.476	3477.947	3475.441	3477.364	653	0	160
2025.09.01	13:15:00	3477.374	3478.460	3475.331	3476.461	767	0	160
2025.09.01	13:20:00	3476.459	3476.490	3475.062	3475.962	698	0	160
2025.09.01	13:25:00	3475.921	3478.455	3475.448	3477.834	741	0	160
2025.09.01	13:30:00	3477.894	3478.734	3476.954	3478.255	737	0	160
2025.09.01	13:35:00	3478.226	3478.400	3475.652	3475.652	555	0	160
2025.09.01	13:40:00	3475.626	3477.945	3475.392	3477.128	735	0	160
2025.09.01	13:45:00	3477.121	3477.556	3475.936	3477.288	482	0	160
2025.09.01	13:50:00	3477.297	3479.084	3477.285	3477.959	471	0	160
2025.09.01	13:55:00	3478.002	3478.326	3475.287	3475.327	708	0	160
2025.09.01	14:00:00	3475.300	3476.462	3474.211	3475.712	898	0	160
2025.09.01	14:05:00	3475.681	3476.299	3474.855	3475.680	614	0	160
2025.09.01	14:10:00	3475.656	3478.722	3475.428	3478.042	686	0	160
2025.09.01	14:15:00	3477.991	3479.425	3477.311	3479.247	557	0	160
2025.09.01	14:20:00	3479.255	3481.298	3478.805	3478.963	637	0	160
2025.09.01	14:25:00	3478.965	3479.025	3475.897	3477.902	599	0	160
2025.09.01	14:30:00	3477.805	3477.991	3475.216	3476.894	690	0	160
2025.09.01	14:35:00	3476.851	3479.379	3476.125	3476.865	709	0	160
2025.09.01	14:40:00	3476.892	3476.918	3473.680	3474.567	529	0	160
2025.09.01	14:45:00	3474.524	3475.791	3474.283	3475.457	516	0	160
2025.09.01	14:50:00	3475.461	3477.097	3475.461	3476.762	431	0	160
2025.09.01	14:55:00	3476.799	3477.312	3475.108	3475.635	450	0	160
2025.09.01	15:00:00	3475.631	3477.100	3475.240	3476.735	440	0	160
2025.09.01	15:05:00	3476.759	3477.635	3476.309	3476.946	445	0	160
2025.09.01	15:10:00	3476.977	3478.665	3476.429	3478.349	506	0	160
2025.09.01	15:15:00	3478.343	3479.094	3477.652	3478.081	521	0	160
2025.09.01	15:20:00	3477.959	3478.353	3476.445	3476.891	442	0	160
2025.09.01	15:25:00	3476.842	3477.259	3475.304	3475.422	374	0	160
2025.09.01	15:30:00	3475.446	3477.363	3475.446	3476.223	376	0	160
2025.09.01	15:35:00	3476.230	3477.395	3474.890	3475.081	446	0	160
2025.09.01	15:40:00	3475.087	3476.366	3474.495	3475.505	409	0	160
2025.09.01	15:45:00	3475.484	3475.813	3473.665	3474.456	374	0	160
2025.09.01	15:50:00	3474.385	3474.851	3473.423	3474.605	334	0	160
2025.09.01	15:55:00	3474.568	3474.885	3473.889	3474.085	328	0	160
2025.09.01	16:00:00	3474.090	3474.111	3472.662	3473.479	369	0	160
2025.09.01	16:05:00	3473.476	3473.671	3472.350	3472.904	392	0	160
2025.09.01	16:10:00	3472.900	3473.955	3472.384	3473.787	372	0	160
2025.09.01	16:15:00	3473.792	3473.858	3473.292	3473.762	290	0	160
2025.09.01	16:20:00	3473.754	3474.554	3473.668	3474.478	305	0	160
2025.09.01	16:25:00	3474.550	3474.561	3473.453	3474.149	336	0	160
2025.09.01	16:30:00	3474.078	3475.259	3473.573	3475.227	369	0	160
2025.09.01	16:35:00	3475.214	3475.717	3475.185	3475.408	200	0	160
2025.09.01	16:40:00	3475.449	3476.372	3475.338	3476.289	208	0	160
2025.09.01	16:45:00	3476.287	3476.933	3476.263	3476.847	202	0	160
2025.09.01	16:50:00	3476.841	3477.580	3476.734	3477.409	231	0	160
2025.09.01	16:55:00	3477.412	3477.711	3476.816	3477.371	229	0	160
2025.09.01	17:00:00	3477.347	3477.467	3476.894	3477.201	206	0	160
2025.09.01	17:05:00	3477.202	3477.539	3476.185	3477.089	240	0	160
2025.09.01	17:10:00	3477.050	3477.188	3476.384	3477.088	259	0	160
2025.09.01	17:15:00	3477.078	3477.435	3476.126	3476.450	271	0	160
2025.09.01	17:20:00	3476.441	3477.443	3476.371	3477.356	316	0	160
2025.09.01	17:25:00	3477.337	3477.861	3476.906	3477.588	228	0	160
2025.09.01	17:30:00	3477.589	3478.890	3477.589	3478.298	236	0	160
2025.09.01	17:35:00	3478.295	3478.550	3477.792	3478.216	221	0	160
2025.09.01	17:40:00	3478.212	3478.275	3477.665	3478.138	186	0	160
2025.09.01	17:45:00	3478.131	3478.149	3477.557	3477.855	222	0	160
2025.09.01	17:50:00	3477.830	3478.014	3477.627	3477.886	269	0	160
2025.09.01	17:55:00	3477.889	3478.112	3477.536	3477.947	264	0	160
2025.09.01	18:00:00	3477.875	3478.030	3476.790	3477.131	323	0	160
2025.09.01	18:05:00	3477.099	3477.383	3476.537	3477.324	225	0	160
2025.09.01	18:10:00	3477.317	3477.317	3476.180	3476.760	280	0	160
2025.09.01	22:00:00	3476.299	3477.464	3475.360	3475.941	414	0	160
2025.09.01	22:05:00	3475.945	3480.401	3475.833	3477.390	1377	0	160
2025.09.01	22:10:00	3477.389	3477.982	3476.554	3477.639	738	0	160
2025.09.01	22:15:00	3477.596	3478.386	3476.898	3477.882	576	0	160
2025.09.01	22:20:00	3477.945	3478.137	3477.432	3478.058	357	0	160
2025.09.01	22:25:00	3478.063	3478.776	3477.891	3478.337	301	0	160
2025.09.01	22:30:00	3478.346	3479.129	3476.762	3478.989	522	0	160
2025.09.01	22:35:00	3478.999	3479.423	3478.048	3478.067	399	0	160
2025.09.01	22:40:00	3478.001	3478.126	3477.250	3477.526	275	0	160
2025.09.01	22:45:00	3477.526	3478.388	3477.339	3477.488	290	0	160
2025.09.01	22:50:00	3477.504	3477.928	3475.605	3475.692	364	0	160
2025.09.01	22:55:00	3475.687	3475.921	3475.302	3475.302	268	0	160
2025.09.01	23:00:00	3475.227	3477.470	3474.527	3477.319	464	0	160
2025.09.01	23:05:00	3477.329	3478.657	3476.541	3476.600	442	0	160
2025.09.01	23:10:00	3476.603	3477.316	3475.504	3476.621	383	0	160
2025.09.01	23:15:00	3476.633	3477.698	3476.599	3477.546	242	0	160
2025.09.01	23:20:00	3477.545	3481.524	3477.319	3479.935	669	0	160
2025.09.01	23:25:00	3479.959	3479.959	3476.973	3477.977	515	0	160
2025.09.01	23:30:00	3478.039	3478.555	3477.529	3478.116	428	0	160
2025.09.01	23:35:00	3478.129	3479.867	3477.929	3479.810	337	0	160
2025.09.01	23:40:00	3479.814	3480.274	3478.795	3479.073	498	0	160
2025.09.01	23:45:00	3479.122	3480.947	3479.122	3480.809	602	0	160
2025.09.01	23:50:00	3480.832	3480.961	3479.836	3480.325	557	0	160
2025.09.01	23:55:00	3480.336	3480.427	3479.062	3479.211	427	0	160
2025.09.02	00:00:00	3479.183	3482.610	3478.382	3481.210	1163	0	160
2025.09.02	00:05:00	3481.172	3483.149	3480.809	3481.924	650	0	160
2025.09.02	00:10:00	3481.952	3482.577	3479.912	3481.097	775	0	160
2025.09.02	00:15:00	3481.032	3482.537	3480.868	3481.612	798	0	160
2025.09.02	00:20:00	3481.608	3482.423	3481.041	3481.655	486	0	160
2025.09.02	00:25:00	3481.668	3483.737	3481.588	3483.091	470	0	160
2025.09.02	00:30:00	3483.053	3484.187	3482.096	3483.966	556	0	160
2025.09.02	00:35:00	3483.944	3485.120	3482.161	3482.241	818	0	160
2025.09.02	00:40:00	3482.241	3483.079	3478.593	3480.356	931	0	160
2025.09.02	00:45:00	3480.400	3480.786	3478.286	3478.862	662	0	160
2025.09.02	00:50:00	3478.893	3480.050	3478.169	3479.958	642	0	160
2025.09.02	00:55:00	3479.945	3480.318	3478.421	3479.155	447	0	160
2025.09.02	01:00:00	3479.206	3482.048	3476.897	3479.639	1379	0	160
2025.09.02	01:05:00	3479.671	3482.967	3479.516	3482.919	904	0	160
2025.09.02	01:10:00	3482.944	3489.360	3482.821	3488.861	1371	0	160
2025.09.02	01:15:00	3488.835	3494.447	3488.122	3492.854	1601	0	160
2025.09.02	01:20:00	3492.888	3496.068	3492.888	3494.475	1070	0	160
2025.09.02	01:25:00	3494.422	3497.739	3493.429	3497.446	1185	0	160
2025.09.02	01:30:00	3497.490	3498.155	3495.013	3497.890	1071	0	160
2025.09.02	01:35:00	3497.907	3499.412	3497.423	3498.811	800	0	160
2025.09.02	01:40:00	3498.770	3502.492	3498.322	3502.435	941	0	160
2025.09.02	01:45:00	3502.404	3508.741	3492.321	3493.816	2602	0	160
2025.09.02	01:50:00	3493.840	3494.639	3489.416	3492.845	2678	0	160
2025.09.02	01:55:00	3492.821	3497.857	3492.078	3497.812	1873	0	160
2025.09.02	02:00:00	3497.837	3497.988	3494.399	3496.798	1641	0	160
2025.09.02	02:05:00	3496.827	3500.845	3495.884	3498.539	1409	0	160
2025.09.02	02:10:00	3498.539	3498.699	3493.489	3494.128	1365	0	160
2025.09.02	02:15:00	3494.216	3494.970	3493.306	3494.126	802	0	160
2025.09.02	02:20:00	3494.120	3494.569	3491.273	3492.723	967	0	160
2025.09.02	02:25:00	3492.765	3493.473	3491.512	3493.003	719	0	160
2025.09.02	02:30:00	3492.905	3493.569	3492.162	3492.998	702	0	160
2025.09.02	02:35:00	3493.041	3495.411	3492.983	3494.514	694	0	160
2025.09.02	02:40:00	3494.488	3498.237	3494.314	3497.819	1047	0	160
2025.09.02	02:45:00	3497.841	3497.915	3495.721	3496.465	766	0	160
2025.09.02	02:50:00	3496.420	3496.509	3494.783	3495.684	526	0	160
2025.09.02	02:55:00	3495.730	3497.165	3494.761	3496.258	521	0	160
2025.09.02	03:00:00	3496.228	3496.228	3492.461	3495.390	872	0	160
2025.09.02	03:05:00	3495.359	3495.564	3493.337	3494.579	677	0	160
2025.09.02	03:10:00	3494.521	3495.090	3493.447	3494.493	421	0	160
2025.09.02	03:15:00	3494.420	3494.547	3490.685	3492.195	862	0	160
2025.09.02	03:20:00	3492.262	3493.732	3491.701	3493.510	649	0	160
2025.09.02	03:25:00	3493.555	3494.391	3492.850	3493.241	549	0	160
2025.09.02	03:30:00	3493.231	3493.349	3490.838	3491.377	537	0	160
2025.09.02	03:35:00	3491.408	3492.889	3490.049	3492.786	695	0	160
2025.09.02	03:40:00	3492.886	3494.340	3492.733	3492.840	466	0	160
2025.09.02	03:45:00	3492.808	3494.364	3492.558	3493.965	443	0	160
2025.09.02	03:50:00	3493.864	3496.034	3493.864	3495.275	493	0	160
2025.09.02	03:55:00	3495.230	3495.699	3494.546	3495.044	414	0	160
2025.09.02	04:00:00	3495.008	3495.362	3493.974	3494.239	457	0	160
2025.09.02	04:05:00	3494.182	3495.449	3493.342	3494.868	555	0	160
2025.09.02	04:10:00	3494.852	3496.257	3494.746	3495.213	482	0	160
2025.09.02	04:15:00	3495.288	3496.308	3494.289	3494.312	494	0	160
2025.09.02	04:20:00	3494.352	3494.954	3493.702	3494.230	452	0	160
2025.09.02	04:25:00	3494.273	3494.622	3493.296	3494.296	477	0	160
2025.09.02	04:30:00	3494.303	3495.996	3493.685	3495.577	469	0	160
2025.09.02	04:35:00	3495.571	3496.894	3495.028	3496.721	484	0	160
2025.09.02	04:40:00	3496.802	3498.174	3495.726	3497.965	520	0	160
2025.09.02	04:45:00	3498.000	3498.332	3497.447	3497.507	377	0	160
2025.09.02	04:50:00	3497.532	3497.618	3495.975	3496.439	406	0	160
2025.09.02	04:55:00	3496.508	3496.798	3495.851	3496.698	248	0	160
2025.09.02	05:00:00	3496.693	3497.872	3494.841	3495.407	523	0	160
2025.09.02	05:05:00	3495.447	3496.180	3494.633	3496.173	406	0	160
2025.09.02	05:10:00	3496.222	3497.134	3495.205	3495.507	481	0	160
2025.09.02	05:15:00	3495.508	3496.671	3494.830	3496.150	331	0	160
2025.09.02	05:20:00	3496.124	3496.980	3493.289	3494.462	614	0	160
2025.09.02	05:25:00	3494.472	3494.821	3492.618	3493.340	611	0	160
2025.09.02	05:30:00	3493.312	3495.003	3492.119	3494.585	865	0	160
2025.09.02	05:35:00	3494.529	3497.190	3494.422	3496.972	632	0	160
2025.09.02	05:40:00	3496.980	3497.283	3494.843	3496.151	596	0	160
2025.09.02	05:45:00	3496.114	3496.307	3494.789	3495.164	504	0	160
2025.09.02	05:50:00	3495.149	3496.784	3493.575	3494.351	638	0	160
2025.09.02	05:55:00	3494.250	3495.013	3492.500	3493.312	695	0	160
2025.09.02	06:00:00	3493.291	3495.731	3491.803	3493.137	860	0	160
2025.09.02	06:05:00	3493.058	3494.363	3492.103	3492.103	682	0	160
2025.09.02	06:10:00	3492.087	3493.530	3490.267	3490.428	748	0	160
2025.09.02	06:15:00	3490.469	3491.586	3488.984	3489.042	948	0	160
2025.09.02	06:20:00	3489.012	3490.583	3486.309	3487.154	1206	0	160
2025.09.02	06:25:00	3487.109	3487.109	3484.167	3485.663	1048	0	160
2025.09.02	06:30:00	3485.636	3489.041	3485.075	3488.262	879	0	160
2025.09.02	06:35:00	3488.303	3490.326	3488.303	3489.012	784	0	160
2025.09.02	06:40:00	3489.031	3489.243	3485.687	3485.808	735	0	160
2025.09.02	06:45:00	3485.772	3486.611	3483.236	3484.034	961	0	160
2025.09.02	06:50:00	3483.994	3485.185	3483.345	3484.120	848	0	160
2025.09.02	06:55:00	3484.130	3486.442	3483.999	3485.684	627	0	160
2025.09.02	07:00:00	3485.709	3487.434	3485.285	3486.456	770	0	160
2025.09.02	07:05:00	3486.431	3488.363	3485.119	3485.949	857	0	160
2025.09.02	07:10:00	3485.865	3486.763	3484.023	3484.152	1336	0	160
2025.09.02	07:15:00	3484.119	3485.754	3483.337	3483.547	1308	0	160
2025.09.02	07:20:00	3483.587	3483.587	3480.157	3481.868	1258	0	160
2025.09.02	07:25:00	3481.898	3484.013	3481.898	3483.837	929	0	160
2025.09.02	07:30:00	3483.852	3484.118	3480.283	3481.595	899	0	160
2025.09.02	07:35:00	3481.556	3482.713	3480.932	3481.541	709	0	160
2025.09.02	07:40:00	3481.571	3485.976	3481.225	3484.220	788	0	160
2025.09.02	07:45:00	3484.199	3484.592	3480.104	3480.636	834	0	160
2025.09.02	07:50:00	3480.681	3480.997	3472.072	3474.641	1910	0	160
2025.09.02	07:55:00	3474.662	3478.750	3473.665	3476.857	1880	0	160
2025.09.02	08:00:00	3476.955	3477.749	3472.585	3472.585	1471	0	160
2025.09.02	08:05:00	3472.596	3473.269	3470.218	3472.349	1473	0	160
2025.09.02	08:10:00	3472.388	3477.706	3472.262	3477.019	1273	0	160
2025.09.02	08:15:00	3476.981	3478.511	3476.560	3477.242	987	0	160
2025.09.02	08:20:00	3477.251	3478.381	3476.230	3476.700	795	0	160
2025.09.02	08:25:00	3476.693	3477.387	3475.558	3477.051	755	0	160
2025.09.02	08:30:00	3477.024	3478.226	3476.655	3477.934	682	0	160
2025.09.02	08:35:00	3477.918	3479.636	3477.623	3478.723	745	0	160
2025.09.02	08:40:00	3478.721	3480.346	3478.433	3479.750	511	0	160
2025.09.02	08:45:00	3479.822	3481.419	3479.132	3479.268	676	0	160
2025.09.02	08:50:00	3479.304	3479.455	3476.201	3476.418	857	0	160
2025.09.02	08:55:00	3476.348	3477.673	3474.906	3477.603	835	0	160
2025.09.02	09:00:00	3477.635	3479.881	3477.159	3478.203	641	0	160
2025.09.02	09:05:00	3478.160	3478.708	3476.111	3476.111	610	0	160
2025.09.02	09:10:00	3476.011	3477.679	3475.956	3477.127	960	0	160
2025.09.02	09:15:00	3477.092	3479.889	3476.936	3479.025	869	0	160
2025.09.02	09:20:00	3479.123	3479.969	3478.044	3479.160	896	0	160
2025.09.02	09:25:00	3479.197	3480.364	3478.950	3479.780	694	0	160
2025.09.02	09:30:00	3479.784	3479.784	3478.099	3478.336	897	0	160
2025.09.02	09:35:00	3478.366	3479.362	3477.710	3478.229	788	0	160
2025.09.02	09:40:00	3478.190	3479.283	3477.505	3477.823	625	0	160
2025.09.02	09:45:00	3477.727	3478.295	3476.488	3477.552	588	0	160
2025.09.02	09:50:00	3477.589	3478.741	3476.484	3477.394	698	0	160
2025.09.02	09:55:00	3477.429	3479.546	3476.701	3476.731	667	0	160
2025.09.02	10:00:00	3476.775	3477.197	3475.705	3476.189	558	0	160
2025.09.02	10:05:00	3476.189	3481.633	3475.974	3480.962	925	0	160
2025.09.02	10:10:00	3480.935	3483.636	3480.439	3481.152	1202	0	160
2025.09.02	10:15:00	3481.156	3482.656	3480.813	3481.762	663	0	160
2025.09.02	10:20:00	3481.696	3482.099	3479.280	3480.685	752	0	160
2025.09.02	10:25:00	3480.661	3480.907	3479.137	3480.184	839	0	160
2025.09.02	10:30:00	3480.103	3482.492	3480.020	3481.316	670	0	160
2025.09.02	10:35:00	3481.397	3485.146	3481.061	3484.714	689	0	160
2025.09.02	10:40:00	3484.674	3484.674	3482.526	3483.249	669	0	160
2025.09.02	10:45:00	3483.355	3484.541	3482.556	3483.288	975	0	160
2025.09.02	10:50:00	3483.280	3484.119	3482.795	3483.900	636	0	160
2025.09.02	10:55:00	3483.880	3485.926	3483.797	3485.649	505	0	160
2025.09.02	11:00:00	3485.695	3486.613	3484.428	3485.760	777	0	160
2025.09.02	11:05:00	3485.761	3485.858	3483.817	3484.639	836	0	160
2025.09.02	11:10:00	3484.675	3485.142	3483.224	3483.587	857	0	160
2025.09.02	11:15:00	3483.555	3484.095	3481.400	3481.534	884	0	160
2025.09.02	11:20:00	3481.510	3482.595	3480.200	3481.167	976	0	160
2025.09.02	11:25:00	3481.128	3481.568	3479.207	3479.422	908	0	160
2025.09.02	11:30:00	3479.464	3480.904	3478.517	3480.076	951	0	160
2025.09.02	11:35:00	3480.100	3482.626	3479.930	3482.267	802	0	160
2025.09.02	11:40:00	3482.242	3485.561	3482.242	3484.122	858	0	160
2025.09.02	11:45:00	3484.202	3486.178	3483.617	3485.613	668	0	160
2025.09.02	11:50:00	3485.625	3488.106	3485.149	3486.917	800	0	160
2025.09.02	11:55:00	3486.868	3490.140	3486.721	3489.727	872	0	160
2025.09.02	12:00:00	3489.687	3494.072	3489.243	3492.995	1123	0	160
2025.09.02	12:05:00	3493.108	3493.264	3490.398	3491.348	1112	0	160
2025.09.02	12:10:00	3491.338	3491.965	3489.411	3490.625	1141	0	160
2025.09.02	12:15:00	3490.659	3490.681	3482.547	3485.076	2092	0	160
2025.09.02	12:20:00	3485.047	3487.564	3483.554	3483.666	2034	0	160
2025.09.02	12:25:00	3483.720	3484.334	3480.578	3482.656	1956	0	160
2025.09.02	12:30:00	3482.682	3488.456	3480.628	3481.402	1888	0	160
2025.09.02	12:35:00	3481.465	3482.631	3474.902	3475.102	2246	0	160
2025.09.02	12:40:00	3475.064	3478.742	3474.190	3476.465	1816	0	160
